id,loan_id,borrower_id
457ecbbb-66d9-45c6-8bf6-41b241bb2c7e,bf993659-207f-56e6-8f94-c627e8d06014,fa487038-0733-59c7-acb4-e4d35dc5661a
c031e8bf-5609-4db1-9ab6-db9ea5009d63,73e4c8a5-4344-5a1a-b109-bef02a8c02b4,288afeff-837c-52c2-aecd-a330ac7884da
3de24786-c9fb-42c6-9e79-881b8f3e2bb4,eba80238-56f7-52e2-aefc-b48e74e326a1,288afeff-837c-52c2-aecd-a330ac7884da
74d0c63a-904b-4190-a19e-87e6505e45ec,e7f441d5-b9ad-5b2b-b30e-69ad2ad0de8c,288afeff-837c-52c2-aecd-a330ac7884da
a6cae849-a69e-4952-beeb-7685b23b04c6,0fc3f39e-61c2-5f6f-857e-eed039b9b98e,11cd4b19-a2a6-5a10-9f4c-eb80a024b205
1e625e1c-6860-4671-b0ac-6568e6550e6d,7daf5b21-6904-5679-82ac-49d44c0583da,a89d1fce-5192-5a46-a838-909a8175af24
72d1c8ab-94c6-46ed-9cbc-0d1d3d871887,b91ddb84-83ae-5f51-a3f8-fbe7d367ffff,a89d1fce-5192-5a46-a838-909a8175af24
fd4e0db4-92a2-4005-9f13-6de333100c4b,e0c7d369-3a6b-5cad-ad7f-c7d42d55af4e,81e9cdae-c7eb-51de-8a9b-2cbd348d779a
16945842-cd69-4de3-89f5-56fc733f7452,fb51fd52-1316-547a-bac6-01747ad15147,e9eb8b8b-353c-5c10-92f2-04958c0839fa
ca1eca88-fe40-4a3d-b3b2-1fc135245b95,4211400f-23fb-52a2-88a8-82c924695833,3dde2253-9912-5230-af7a-404eb693f046
08b4b157-1002-4ac7-aeca-72f212c9c3c7,3a4e91d8-cd76-5e44-b1ef-cbb231a19e61,43d31406-640c-54cf-bad6-e56a8ac09c43
351a1649-e062-4c4b-8509-a9f11a6931d5,9435e77a-f87c-5f3f-8a33-ad7be2dd62d7,43d31406-640c-54cf-bad6-e56a8ac09c43
112c785f-8620-40e8-971f-8120de478f32,80c3eb9d-07e3-5cf9-820a-d6031ef18f0b,43d31406-640c-54cf-bad6-e56a8ac09c43
54ff941a-3a64-4fa8-8e1f-59b7809dbea7,31b4a6f9-c733-5500-ac36-caed61ac0547,43d31406-640c-54cf-bad6-e56a8ac09c43
0c3f8f44-b478-4961-943d-9e38443dfd2b,1c725e51-a79c-5cdd-a590-38fdd2978b7e,43d31406-640c-54cf-bad6-e56a8ac09c43
5e3f9e08-fad8-4d2a-8edf-a58e1acb5db6,5f684cc1-f58f-5d75-812a-a8a81f2b2789,7f4ed1ae-5a70-5c66-b9db-f3d7d789ae3e
e6851195-ae63-417b-96a0-b28f22b45bd6,e158a194-1d38-559e-a391-34273a375da0,7f4ed1ae-5a70-5c66-b9db-f3d7d789ae3e
78d0df7d-daf5-423c-96d5-0e4d7ac454c2,66fb5064-56c5-5cc9-a6b0-42a958f21699,f522134d-8078-5982-9add-b10b18b5dd56
38a85d16-df78-45b4-9bf6-9c54170166d0,b238606d-8f6a-58da-829d-fe36194d42df,789e387e-5cfa-5e16-9a04-3bc127829987
522860a1-6240-42dd-b84e-43cc4fd97aa4,dfc266cb-4603-5ad8-9531-57b7dc4f136f,789e387e-5cfa-5e16-9a04-3bc127829987
369014d5-4d38-4f96-bee3-a4fa757c0c31,7d6ba6b7-523f-5064-85c1-1e7e8d07bb3c,5b3322bc-c516-5e59-af9f-f193e5c60434
c48481c5-31f0-4d35-8281-04f565f241e6,63ac2f74-2391-5678-8322-8d32e3215aa8,cbdc5a81-a290-5931-987d-11bc4287a76c
155f2c69-987f-4cd5-a2e9-0add5a0ff173,4948aaeb-3f66-584b-9bb7-90a08b8a4123,1a26c442-2b9a-5227-9d6a-77a62f7b95bf
cb076c88-b2f9-4c23-be91-d7203e291e75,ecfb6b9a-2cfa-5cde-908c-5c7d84bccee1,346ef896-e047-52f7-b82a-7968401fd35f
17d703a5-4021-4040-9e6e-4bb859324532,fbbf984f-790c-5124-ad64-b78d42dd3e0e,346ef896-e047-52f7-b82a-7968401fd35f
734008cc-dcb3-4626-9918-6a23bb3018cc,c3333d7d-d18b-55d4-ac69-9ed34c3909e1,465439f2-74f3-549a-a0ed-1a54c8b97641
d42a9e18-cd43-4959-8b45-91da39c58979,b97add78-e797-57be-9658-98c369b4ed65,6796992d-11df-5d70-8967-e072ef3c75b0
c25de74f-ff6d-4531-9c48-22a75832d589,6ab89142-44d4-5ae3-9b57-bfce70663d33,6796992d-11df-5d70-8967-e072ef3c75b0
78893a49-3f57-4962-8cad-f4cb7d69c82a,e6ef2894-4b3e-513c-a318-e7a0536c9fdb,43a033a9-8860-55a5-b7f0-fa59148509d0
ca8a035c-6247-46ae-b012-a3a312a7ab64,858dca4e-be0a-5758-ae13-3e807871b609,43a033a9-8860-55a5-b7f0-fa59148509d0
0f86de56-5c8b-4fb9-bb5b-84685a246ba5,18f97526-7adc-5d38-9610-7d0acb54ede1,d8e71344-300e-5b4a-9429-fb1423499093
5b710fff-01a7-4702-b285-8fc797c6d7ff,da9d33dc-ad49-5138-856d-f10c3ce50e18,d8e71344-300e-5b4a-9429-fb1423499093
500f1f2b-0a39-467d-8f30-aabedbf61a24,cd69f2f5-0ec1-515e-8be9-add704acf8b3,748cf94a-d396-5e9d-bfad-c1db6bf34c16
11a87836-a667-4be7-9b98-09a425a69740,11c438c8-970c-51c9-add3-b585ab777ae7,748cf94a-d396-5e9d-bfad-c1db6bf34c16
cf3a3429-041b-4c83-beee-7e02503f1f44,de182439-ef93-5776-8d4b-08b01d0e23c9,748cf94a-d396-5e9d-bfad-c1db6bf34c16
c538c46b-74bb-4895-b124-2b040d865e1a,dc2506d8-4e77-5eb7-88d8-ab286e0b33f5,748cf94a-d396-5e9d-bfad-c1db6bf34c16
628ca6d3-5660-4b2c-a833-451986c8db36,453cb72b-3b68-5bda-a0ac-3d6cf87fe512,748cf94a-d396-5e9d-bfad-c1db6bf34c16
d3af5570-349a-4872-953f-91380c26458e,97c23e4f-ee69-598a-8a50-af345237aee1,7cc43e5c-18b6-55f0-b7a2-5bd374722cac
917c159d-c5c9-47d3-8f9c-c5ba304cb67a,18bb29cb-4146-5835-8050-baa61cf94d2f,fd31d261-bb18-5f70-8b5d-692291146bfa
79282b6d-d93c-49d9-a918-bb04d135dcd6,d0ddab04-c629-50be-a1d8-e14d67e78442,fd31d261-bb18-5f70-8b5d-692291146bfa
1a313fe9-a429-4055-a809-20cc5a60ac41,0f1256ff-6eb4-5d9d-a585-3542ced36426,fd31d261-bb18-5f70-8b5d-692291146bfa
5b4e4676-8240-4842-bc9b-768cb88562d3,e290a60f-a2a6-5844-9984-256632f3132a,fffbfdc9-a8b6-5505-9f34-be92564f20ac
1a9427e2-8dfc-4008-b664-101b3d70feba,aab783e9-6934-5f86-92b4-1fc8e982f7ba,31652f13-181c-5ff3-a59c-4daed9d7903a
e9e8419d-eeb9-45f0-a868-d5355a7d0eb7,e6df6bcf-5741-5336-83d1-73d416914506,31652f13-181c-5ff3-a59c-4daed9d7903a
2a1a92f7-32a4-45a4-926f-2e0b7d857945,1390d8d0-8dfe-56ab-afbf-31361a5a9374,31652f13-181c-5ff3-a59c-4daed9d7903a
fe58b8fc-e94b-4a57-9aa5-2bf231c19905,ed4a3959-542e-570c-a1a6-3ecd97ab1dd5,31652f13-181c-5ff3-a59c-4daed9d7903a
f2f90001-9e16-40fc-9e9d-71d3f548e7a9,baf46b77-8b67-5f84-a4a4-bcaf66ee4edb,3ad8b815-7edb-5e4b-8d62-94bac90031ac
61070f5a-4410-46df-a090-f88e0729ab43,bd6dacad-b54a-59a4-b168-a99a9acf307c,9693ac2e-1ccd-5c79-95e2-e8b30afba31b
868918af-f56d-4cdc-bde2-7ce4d340ba16,b47efec3-32be-5c4b-8ad9-1ea99da7af19,a7e2f1ae-65f5-5fc2-9ab6-fc3c9da1e68d
4c889219-f4ec-4775-9033-bd4c53dfebf2,68337fca-3eab-509b-a5cb-a3693f64fa08,5704c185-e188-5ebf-9ac1-01a8b2f79793
b1ca5c4f-d1bf-4d62-be2d-32c2795c4f08,e8ebcfd3-f980-58a5-9a3b-8abd6cd9db7c,5704c185-e188-5ebf-9ac1-01a8b2f79793
bbe798e7-68f2-47fe-ad6e-2fd1e8f74871,a0e412f3-23f3-5f0a-b99e-2722024c94b2,19f551d9-c496-58c0-b24e-9e8dd7c8a634
2932906d-8a2c-4457-a25d-572edb16491a,51799ecb-8e40-5177-90a5-245eeb756705,ca45ebd0-8633-574e-8b7e-355817d2a4eb
3d8e2f41-7e44-4ac0-a2a5-fe1bc8cbccb9,a3f5c80c-1087-5913-a170-093558c698e7,ca45ebd0-8633-574e-8b7e-355817d2a4eb
ba3813bf-83a0-416c-8e45-e6b63410a980,6488de4f-09a8-59b5-a562-cc5f7c11e73e,56e7e3d7-57b8-5f48-84d6-fbf68e58d678
a93c22c5-8a2c-4d82-a108-02ffd05173aa,b77e1f08-2938-5016-b871-52d3b3905d47,7143d875-4218-5678-a78b-5b1241334b15
1f2de508-0b3e-4ba4-8d49-a8679b15e385,982cb91b-5b58-5669-8a00-94e334cba196,7143d875-4218-5678-a78b-5b1241334b15
d6edd6c5-35c8-4edb-b028-5b09c9988d29,278d3815-92ed-5ac2-94d1-54c76b2aff70,0e648989-460c-5594-b60d-f64d900f8627
4990a610-63bf-4882-8622-da4ddcc3516b,fd4a05c6-e7fe-56be-8432-01e12974ee6b,0e648989-460c-5594-b60d-f64d900f8627
c5f15d75-cd57-46e4-bfd9-faa106f1213b,577de33b-7da0-5978-8064-a0160b693762,6489a220-3e49-5137-8e64-c59a27151ee0
10b2b007-8052-4615-ad02-373237af3c0e,c30adb5d-1ef6-5bf6-a204-4defe6e214ea,cc8f0d2f-2e61-56cd-9d24-81a187e4c0ca
d7289a6e-4fa5-4049-a7f2-e4a241962020,8b8e38f0-1e18-5d85-b833-4ac797751f15,6fb9da7f-7907-5428-8eab-5eeaef335da2
731a99d4-d6ac-4206-8435-e52c3f23e2c1,8062f082-6ebd-575b-88fc-9339455fa3b7,af17c66b-c8a4-5ada-886e-caa7fd87f2a1
e542faf8-186d-492c-a5a3-df622a810068,575aa06f-70be-5fc3-acac-b7871dcaf996,479f4045-96b2-57ba-b433-a72c4b4196d1
769e7640-babe-4521-a1d5-cf090ad05f2d,11c5f8b0-f267-5d50-b7f6-d71bda6d079e,437c1c6a-9148-5a1c-ba71-87d16c794b6a
bc6768c4-75c6-4032-9205-25ab6992e035,18a8a84e-13fc-5f31-81b6-5293748e47eb,79d235c5-70c0-549e-87c5-6ffa68f428fc
284dcd7b-7e59-4624-8abe-1cbc09e5d716,c7e3cbc3-5b4a-598b-96b3-daf41f6c991f,09cfbf50-d76e-5b30-ad57-f2faf75de659
9c7499c1-16a8-4498-ae71-cf69f3805bdf,5fa8f174-2a54-5b77-84e7-b961739647c6,95f24ad1-0e4f-519e-b585-99d48509e1c9
0db15ced-6027-487d-bc88-930b4cf30b0e,f04347cf-db50-5bc5-9343-b79db9012356,3b582892-5bfd-5719-9375-be8d28cca0e6
7a4f6b4c-c7da-46b8-b947-3ff8a90e4fc9,718bce5d-cb46-5393-b025-d9380ef1407d,51bee11d-df89-59e6-a4c9-978c68d2ba41
9d094e9c-ab9c-4fea-bd76-eb54a15463ed,676c4597-4c77-5795-86d8-e87371678103,94a21aa8-60eb-5bd1-ac5a-7583c1635b99
84939c45-69c5-4432-8abc-3121385e202c,8da03ba7-cc82-5fe1-918b-3a0339bc34f9,a9dcda4a-e150-53fa-ae62-13d6ec6ce92c
e0eb503f-ec6f-4b42-bd75-c89d457d7ded,b12923bb-5026-536d-8310-33b36585a1e5,d1642da7-ac6d-5af8-8d25-132ca2198590
9fc695a5-2121-407c-a5b7-33c033348790,6780e520-b960-535b-9db9-3669ce13e141,fdfc50ee-ad6f-5ed1-9286-1e766d8576f0
7ccd78c6-ee95-4573-95e9-7646e0e53cb1,60486640-fd36-5b56-a371-54c9b768d12b,45b3031a-f3e3-5ed5-9463-cb2c37db8b51
8617dde2-7d15-4bf8-9ed2-7599d234b23c,848e1651-ef0f-5fd8-a7de-1184ce2b3d51,da68d777-c795-59f1-99b6-8d3a615e3844
564d0d61-68af-4f18-be28-2ff541994fa6,0f571b72-7edd-53d5-aa3f-88dc1c1b5f5c,ca9db4f0-002c-5a8c-ab63-9c8719cd3ad7
57221ca7-77a4-493e-83be-74ad6b5b0727,77cc0f9c-99d9-53e5-9de6-a549ac73d2db,284ab75a-7cd6-58b8-a321-e909d2bf6852
2e10eef9-4ca8-458f-ad55-af64dbf13192,52ab51f0-a75f-52bc-bee1-07c4ab539479,79196202-d280-5861-9b58-34ee7158e02f
12818055-9b16-4ac2-b08e-400b50f55c9b,85ebbbf5-f383-56ed-b0f4-8c3f7c152918,2d9beb65-a777-509c-828c-78c880e87415
be20788a-ae2a-4d25-9b0b-d38b1be72c20,7e9c944c-5556-5381-a8dd-16be766bba17,5f071bcf-5cdd-561e-9a80-cc1b7dd9ba4a
081b6bb1-fb4e-44d8-854e-d8c7cf79b502,de95d349-707b-5b52-ac2f-2fe3ea39bda5,20287401-66ed-5a85-9a48-0fccb4916804
c2c8c78f-0acc-4980-843a-731ad4f8ad34,ede976e7-7423-5881-baec-3999cbe6ca0d,b3b129ab-fc01-5b95-afd6-3acf5d93eb43
f8fa30d5-acf1-4645-8e32-2b4ca4460adb,2de60bba-8a40-5b41-a78f-0e27c5209c8d,304128be-f565-5670-a18f-20c7acaa9a3e
cc252806-8c61-4ed8-8d08-ebcdca88bfd1,cb6fe5fe-8cd8-5a1b-8d2a-ae021b2e6cd8,304128be-f565-5670-a18f-20c7acaa9a3e
c7423d4a-bd44-46ca-ab2f-8b1df3535220,78638eac-0c77-52aa-9bc5-d419690a73b0,304128be-f565-5670-a18f-20c7acaa9a3e
2bbd13f6-0c2d-466a-afe7-e5abd19ee0b1,9e837c30-02f9-5615-b315-102a5898a3be,304128be-f565-5670-a18f-20c7acaa9a3e
c406c96b-8660-4e37-9277-9795b7d99efd,b29b3684-f2db-5c6d-8fa2-34cc997ad14e,6b6d5b0a-6795-52b9-9669-5b1aa92e94f1
77f9533f-79d8-4ed9-82b5-72a835565b1b,d87c198c-a504-5699-949d-9390bf2f4d9b,e73b06e3-5fd4-5db9-9e24-e69d0f5062e7
beb5d90e-209b-438e-9449-d81c2726fdf3,95639eea-1d7c-5179-aca7-3627d9414c8e,03205646-ebe1-555e-a32f-92d1c2d12611
1b140d2a-0edb-4bb9-adf8-54b2371b8f53,ab222e44-a03e-50c7-8bdb-35e72b0b0b81,f734253c-884c-5c4c-8b20-adf749f4deba
983c15ef-291d-43d7-85bf-58b98dd14918,c49fb337-e116-5af2-8fc2-944166f160b5,805dc583-9213-5c0c-a8e0-f47ae6e4cf4a
a6e23532-044c-469f-ab88-383a5e26970d,8a6c2282-7817-5951-a5d5-d1b52a91a65d,e218daf6-f491-52ba-84e1-da60fa558a71
b7b34652-9a6d-408d-af5d-b03f8185dc6d,9914f558-6941-53dd-8e08-95edc3f185b4,e218daf6-f491-52ba-84e1-da60fa558a71
